pca_feat0,pca_feat1,pca_feat2,pca_feat3,pca_feat4,pca_feat5,pca_feat6,pca_feat7,pca_feat8,pca_feat9,pca_feat10,pca_feat11,pca_feat12,pca_feat13,pca_feat14,pca_feat15,pca_feat16,pca_feat17,pca_feat18,pca_feat19,pca_feat20,pca_feat21,pca_feat22,pca_feat23,pca_feat24,pca_feat25,pca_feat26,pca_feat27,pca_feat28,pca_feat29,pca_feat30,pca_feat31,pca_feat32,pca_feat33,pca_feat34,pca_feat35,pca_feat36,pca_feat37,pca_feat38,pca_feat39,pca_feat40,pca_feat41,pca_feat42,pca_feat43,pca_feat44,pca_feat45,pca_feat46,pca_feat47,pca_feat48,pca_feat49,Label
3.34426,8.691821,-2.0881777,-0.07879017,-10.833666,-0.8528311,2.8340921,-4.22675,10.470385,4.7384815,-5.1746492,-2.0241954,8.755603,4.389176,-6.0557375,6.7552648,-0.41773644,-4.8014355,-3.5037594,-1.8475946,0.03389126,-11.863885,4.642518,-1.5290151,2.6960196,-3.0345232,-2.8754182,-9.833236,-1.487753,-3.149484,-2.4923327,0.6865608,-3.6935174,-2.5406318,4.0267143,-4.576329,0.21305898,-3.859647,2.8580453,4.743143,6.190319,2.013706,-2.4449022,-1.2787066,4.45405,3.9888048,3.9310503,-2.8439703,-2.7714286,3.5871394,0
-15.951492,-4.169612,-6.5545845,0.88927346,4.624056,4.879355,0.46112004,11.353541,-0.2412704,2.7564824,-0.13827631,-0.8099162,-0.599879,3.2963305,-0.00842927,0.5350687,-2.4819915,-0.39330187,1.990484,-2.4654195,0.10463308,0.60268664,-2.3612208,-2.2245383,3.3015845,-1.2426877,0.8806028,1.7657152,-0.8007629,0.47953677,2.427299,-0.67444366,1.4488833,-2.745099,1.9641876,0.3813122,-2.8536007,-5.51373,-2.5141375,-4.542484,-3.3949227,-2.4746447,-1.5975132,-1.4533608,1.4508389,1.7781537,-0.162003,-0.6757793,-0.19544931,-1.3140106,0
-20.041086,-7.7619967,3.8309987,-4.4629045,6.547853,0.07796899,6.901144,-0.4310187,-3.3874705,-0.42804256,4.651132,-3.5327184,-3.8630323,-8.269835,-0.47359678,-2.0523942,0.8186794,0.72865427,2.3783772,0.24742295,7.2958407,-1.5313147,2.130885,-1.939924,3.9675639,-2.2418153,-2.27447,0.29282218,0.38262746,-0.41593438,-2.6165895,2.2436361,1.3299942,0.4447125,-1.21847,2.4521375,0.12194673,-1.0082461,0.9696587,2.5627549,-0.39860222,0.57612956,-4.3329377,0.73077065,2.807494,0.6637357,-1.1173391,-2.7756684,2.5676465,-0.06477641,0
-7.050986,-6.6728344,6.681316,-12.091263,1.136863,-3.1167428,-1.9716827,14.873086,3.7981298,-2.4974484,0.051970493,1.1813194,5.269402,1.1729755,2.1186962,1.4511038,6.6916246,-0.7457523,0.038080815,-6.17908,5.095088,-0.11110061,0.36036152,-10.150243,3.2821476,-4.679856,-0.7021862,4.937533,-6.912843,-3.3740873,-1.9211907,2.9101884,1.7770859,-4.661576,2.5890713,4.212711,-3.80808,-3.2043068,-10.048839,-2.1974275,-3.9982598,-1.5306977,0.48473334,-0.2621358,5.343386,-3.9856465,-3.362586,4.243996,2.1232717,3.6586099,0
-8.27999,-9.874401,-3.5411475,-13.167408,-4.504632,2.5569057,7.05373,7.7492294,3.338868,2.3653064,-2.7738993,-2.3681262,-3.47942,5.194942,4.3488097,9.055007,4.053125,-3.2103324,3.5996325,7.5947766,1.6685773,4.693841,0.42458272,-0.97692955,3.2281718,3.2177365,1.8472102,-1.6246698,-3.0960069,-4.4778137,-2.1615357,0.93114394,9.283221,2.6053157,1.8596318,-2.1024678,4.5259986,-4.24729,-1.4725184,-0.8734264,-1.1478354,-1.3482556,-0.2004485,3.4311123,-1.5607378,1.3466929,2.9653745,2.928338,-2.0509715,-0.8324726,0
-1.8305633,10.672962,1.0214797,4.3370137,11.09601,-1.7949203,3.150344,1.5640575,-1.5793276,2.7164237,-4.285598,1.4498696,-4.7267275,3.1731358,2.9741423,2.2241304,1.7317823,1.8905926,4.0729685,-3.1874957,-0.60927147,-3.2176204,-0.64678997,-1.9256941,0.21738058,-1.6968669,0.90668285,4.615215,-3.630463,5.12201,0.060192723,-4.002717,3.6109176,8.289209,-0.15779059,-2.1643245,-2.3670764,2.1060138,3.7605073,-2.897689,4.2804217,-2.4200513,-4.24693,-1.6455708,0.5498586,-2.16063,6.428782,0.074294545,3.666393,1.827002,0
16.310667,3.9678535,3.9914358,-2.3586278,7.110626,20.93174,-19.759956,-6.7450857,-2.2438617,-3.546063,-2.3220024,-3.1808496,-8.661551,-0.6041985,-7.7618566,0.39247513,-6.24944,-8.535641,-9.669496,5.658884,-2.912437,0.28079718,-7.370852,-2.00639,-0.98158246,-2.3919296,0.5358606,4.4753137,-2.5493512,-1.315687,-2.4199293,-1.6152674,1.2900481,-1.7693344,3.6287546,5.1013713,-3.765044,-2.5143995,0.57841325,2.8640704,-2.9969828,7.3288956,-4.1617002,1.6385169,7.355076,-0.30577695,-0.85180485,2.0143616,4.5927954,-0.02239111,0
10.462508,9.466212,12.861929,9.543738,-6.2066956,-2.8663085,-2.3304555,-5.325559,5.6187053,4.8090186,15.851054,9.933372,-6.7827363,-2.8583784,0.91843283,6.4059134,-0.3169471,-9.200421,1.9155879,15.505401,2.9425445,-0.7129404,-2.7932563,0.3004025,-0.52301043,-0.6305666,-4.325097,-0.8917501,1.8574024,0.65654004,-3.6349657,-3.260654,-7.3942766,1.9425133,1.9539318,3.649028,-3.1020236,-2.7403452,1.4632193,0.086768486,-2.78515,-1.4569575,-7.40707,2.6782026,3.579467,1.4912274,-0.8122545,7.249835,1.8135294,-0.18498242,0
-2.7613556,23.829245,-0.61596835,-0.7220948,-17.921986,8.862397,3.451137,-0.06542724,5.579363,-11.180641,16.616108,14.497879,6.5123396,-3.4940486,0.9735922,-6.4372473,5.8400035,-7.0372896,-0.29764086,14.074935,2.0775855,-1.64262,0.08230407,0.9151313,-6.5695796,-5.5739913,-6.2913218,-1.4066958,-1.1546404,10.338682,0.69950277,9.150149,1.0085516,-5.4031267,-2.268072,0.32120496,6.43599,-1.0493504,-5.115962,6.6526237,0.34282392,-1.017602,-9.462054,2.3542042,-4.7709947,-0.93408316,6.0019617,-1.5069512,-0.88358194,-1.942039,0
14.004337,-2.515138,-1.827749,2.9459705,-12.153573,1.192505,4.8862247,2.2916982,1.548979,3.7551827,-1.9762386,-6.625779,-9.787906,6.627544,-2.8617356,0.5876158,-5.064198,1.1028372,-1.8787707,-0.77568054,3.447289,-3.8015661,3.9861815,5.3805046,-2.828843,-11.526968,-3.1956816,-4.240572,4.066956,-8.926373,-3.2737935,-7.771927,-2.4251094,4.3395576,0.1369836,-2.5497472,-3.4126866,0.29722464,-0.8976263,3.5783973,1.5251215,-5.275001,-8.4684105,2.852529,1.152647,-0.69904125,-4.465905,-1.7725205,-0.89878595,-1.852343,0
-11.273205,22.443796,-2.4295142,0.77456015,-16.83,2.735811,0.76651466,4.104263,-0.6089311,-11.357447,7.852286,3.6112936,2.2390308,-12.912336,-1.2333888,-4.43432,-2.210925,0.65737945,1.4304135,-3.8079944,3.3701484,0.9719036,-2.3319316,2.2066772,4.347099,-3.806774,0.76853603,8.1121645,0.033462584,-1.0984726,-2.6941333,-6.6202073,0.6494242,2.8949068,-2.6689444,-1.43564,0.7635023,2.0125728,0.70555854,-3.3056488,-3.3004367,-0.7454605,-0.99583024,-5.748145,-0.6570108,-1.0075872,6.7530665,1.2782272,1.1050172,3.1292353,0
-1.7240417,10.806647,19.904425,6.217357,4.1620927,-2.505408,-2.4958625,-3.300989,-6.425899,-4.174984,4.424273,-1.8016565,1.4317249,0.83050764,9.843351,10.852505,0.016862908,-4.0257535,0.09054082,-0.345758,2.597173,-1.5459886,-5.3583965,-5.246202,5.7799077,-1.4167376,-1.006243,-1.5363703,1.8816239,4.009782,-3.139364,0.32608,3.6402903,6.7974443,2.2654574,5.627039,4.7444587,-1.5174326,1.1492151,4.218804,3.856598,-1.1768292,-1.4296987,-2.7158508,-5.1418085,2.7146287,1.5343167,-5.662867,1.6417923,-3.49022,0
15.191575,6.2556906,43.83771,-7.914084,-8.447793,5.465646,6.747362,9.826901,0.82575834,0.93935084,-12.01032,5.0614467,-4.360641,-18.89325,-10.446712,11.080229,-7.228119,-6.21238,9.655371,-11.9882,-9.928906,12.7504225,-5.103827,-3.3268673,-2.5064127,0.7352307,-2.5922048,-3.4015286,18.86331,-4.0341797,-5.028818,12.323384,5.8261333,0.79417866,-12.63635,-11.2293,1.803702,0.05012817,-7.855991,-2.9778123,0.93134445,9.673207,-5.714277,-7.0648913,3.449482,-0.7592525,2.2933097,1.7246543,7.8076477,4.482166,0
0.052591182,13.906728,7.703993,2.6309397,1.791393,-11.299775,-0.8708399,0.9034254,-0.7317871,-3.773764,-9.650679,7.1245356,3.14871,7.10566,-7.041947,6.140699,7.86141,0.21969302,-6.689048,1.8273,-1.5462849,-9.88799,-3.6487694,-1.4306096,-6.31696,-0.64077103,-5.1074514,0.967604,2.9437993,-8.440892,7.9406548,11.135187,2.0718513,-2.9027724,2.0431366,6.455834,10.47911,0.5827726,-0.9730133,-2.2562754,-3.2445443,4.3790355,6.0114617,-2.401624,8.973479,4.0369,-6.1710052,2.6521387,0.8187961,-5.109398,0
14.872186,0.6070613,7.5722446,4.1041694,-0.45080966,6.9074426,-0.3345714,9.119914,2.9905062,-1.9512624,4.8779955,-8.814577,7.939768,5.5528574,1.5317777,-2.4426608,4.8629017,4.6509323,-2.5666986,-1.197877,3.394699,2.4753644,-3.6159647,-3.1631877,-0.8962371,-10.480675,-2.1080139,-0.73779655,3.6742663,3.7255285,3.4170969,5.758627,-2.8361928,0.48141888,-2.8524745,-0.23899284,-5.7478175,-1.493486,2.230982,-1.765417,-4.2928143,3.5608623,2.100893,-0.0981443,-1.167184,0.7432069,1.5090718,-2.9739826,-3.7894528,0.24716382,0
-15.152278,-9.509789,-3.431643,-0.93654066,-1.0490897,0.69908345,-6.087906,4.856649,-4.1791725,4.7804193,5.438449,0.6158169,-8.77996,10.0163555,-2.130028,-2.4440963,-2.0905118,-9.797922,2.6938338,-2.3709989,0.82965165,-0.73980653,4.8041844,1.5938858,-0.71337366,-1.8484709,-2.7527745,-0.43608734,-0.35563627,-4.4038744,-0.5046369,-0.9670067,4.769743,-3.248513,0.7815593,-3.6053138,5.004957,-0.5819518,-1.7018071,-5.065328,-3.36465,-2.6847267,-0.46908832,0.5935531,1.0962996,3.2523658,3.1459363,5.9384685,-3.4132726,-0.019045215,0
-3.8551579,6.9110866,8.803011,-2.1158905,-0.07704384,0.715557,1.289794,16.093794,-5.701376,9.770106,-5.058842,0.4021059,-1.2942379,-4.6297994,-4.4177537,-5.3296404,3.9814281,10.466308,-8.09494,-7.1123176,7.56362,-2.0067828,2.741343,8.988044,2.2250693,1.3389188,-0.97228366,-2.9050887,6.9298925,0.4560473,-4.790513,0.601229,4.215661,-2.475245,3.1348698,-6.0651836,-1.1616776,-3.4292088,-2.3524292,-0.20852415,-4.7516203,-0.38554555,-5.1690354,3.232428,-0.0432335,-5.6224117,-6.432808,3.6910846,3.2755737,1.5064378,0
18.675695,4.2243133,9.239024,2.199121,-5.154339,-3.5240932,-1.5714829,18.001434,17.917698,9.048479,6.447092,-4.9977455,-8.729201,2.655505,1.8813235,-1.1341814,-0.6412032,-1.2434497,9.244484,-2.8468804,4.426523,-14.306471,-0.042124704,-10.518826,2.3287957,-7.4338703,-11.220868,10.182552,-1.7454989,-5.646124,-5.274003,3.7275844,-3.2365105,-5.5833807,-2.4483945,-7.014223,-7.141822,14.388589,-0.29007554,4.97316,-3.714694,-1.5458505,-0.93622917,-4.8268185,-3.4583898,-1.5788523,-4.578472,3.6726203,-0.77933574,4.073893,0
14.819183,3.8465486,-1.7660645,6.136806,-5.327308,-2.4556055,3.0430532,12.258667,7.718003,3.6850922,7.035871,-1.5548697,-1.0010061,4.252365,-3.0398462,-2.4803188,4.6907334,-6.3677664,-2.269113,5.283257,-4.0486064,-6.5168605,-5.1993885,1.4604511,-0.5357666,-1.5605288,0.17060895,3.7387588,-3.3322985,-0.3673556,-9.68932,-1.4023211,6.6030316,5.0793476,-2.9386923,1.2126775,8.538059,-0.3237259,-1.8904003,5.0327287,-1.8698214,0.4755533,-0.32854375,-0.069207266,-3.3054192,-0.1843523,-1.1459732,-1.2356327,-1.7447399,1.2157006,0
-6.8886333,8.231903,-6.7177362,2.5349035,5.997618,-2.1545532,1.7074928,0.55015653,-1.0276222,3.4981072,-4.4629326,-3.1618216,6.670785,-2.2943904,0.2189183,-2.517432,2.697232,-3.9526305,-5.2562366,0.31881362,-0.83022773,-4.7924304,2.8055015,1.5424933,-0.97271633,-5.5099945,-0.7935788,-4.0730805,1.2006217,-1.7159793,-4.077287,2.01202,-2.3562772,-2.736095,0.7355371,-0.11448539,1.4434274,1.2670811,-1.0258985,1.3348854,3.2811193,-3.2054636,1.8780224,-1.5700257,6.802761,0.8133003,-1.6702557,1.4110494,-1.5324669,-0.103436284,0
-4.518037,19.794722,-3.7175508,-17.75505,-33.158928,3.2410095,3.178186,7.797649,-0.4002639,-19.10848,18.14037,15.022922,-7.4859757,-1.7223777,-14.046131,0.5158142,-5.955742,22.140553,-14.230338,-15.362144,-6.8463764,0.33915925,-13.282232,1.7165554,12.1797695,-7.3184566,9.057611,-4.314308,-2.8243809,-6.3874607,-1.1881813,-1.839815,11.257379,2.4938998,4.1842546,5.7991676,2.3479898,8.481972,7.4744368,-2.7931006,6.9964976,0.23390545,0.31001848,5.3013988,-0.74159956,-1.6972237,-3.4461067,4.942235,-0.7611511,-4.1691422,0
-3.730863,2.6084447,-7.5063767,-4.281578,3.058292,-0.2746574,9.901433,-3.8978367,-2.6298697,5.626902,-4.0108914,3.2043357,4.2312255,-1.5136833,-4.842581,-0.97384596,-1.8735495,-4.3982263,5.6224566,2.4691668,7.2981706,-5.8317466,3.0628257,-1.9375056,1.0534717,0.7463647,-0.6524647,-1.2604121,6.466546,3.5332937,-0.029022532,0.6928634,-2.6944127,-3.990372,3.4758692,3.5648925,1.5648962,-0.8603862,5.4072914,3.3827734,-1.9324402,-5.26005,-3.763449,-3.0976048,-1.1025144,-0.62202317,1.1712308,2.6078072,-0.03269531,0.21589144,0
-13.019766,18.62565,-8.603669,6.312092,0.42939878,-0.46431804,-5.0191565,-5.119219,1.3495828,-5.334509,1.1365523,-5.578836,4.4100695,-2.8327653,1.785796,-4.588359,0.6124619,0.63228565,2.7320452,-0.4346637,-0.42800802,2.1186144,-0.81324637,-1.0284323,-2.541048,2.2590673,-2.568998,4.5575438,-1.3656961,-0.960497,1.5521183,-0.8242645,3.0068958,-2.9361703,-3.359086,-6.3145175,1.5751086,2.2617111,-2.454134,0.6372113,-1.4371768,1.0971601,0.632941,0.036041416,-3.4465158,1.7287605,-3.379748,-0.46987903,3.008573,-0.46183187,0
2.2440279,-2.4333107,-3.2355542,13.263652,6.1487427,2.8391721,-4.706555,11.383915,-2.6070802,-5.7479634,1.9085299,-2.178137,-2.4070218,-1.6446122,-7.7336984,0.26813293,-3.2029383,0.77968186,3.8765404,2.4610913,2.2460606,1.3663956,-1.5862865,1.1293671,1.0386418,1.8476292,-0.09934284,2.1696978,-0.53595144,5.8510337,0.7997676,1.8567011,-2.2772768,-1.0347072,1.0354234,1.2942568,0.6387038,-2.2848353,-0.27683717,-0.78164005,2.3571687,2.724023,-0.4765973,1.0261713,0.8229398,-4.469106,-2.1265864,-2.2840106,-1.4911078,-0.6958792,0
-7.411864,17.545345,-2.3188944,2.33893,6.1816816,-1.4410228,-3.4245064,-4.486824,2.127266,4.5875254,-1.4280156,0.6125279,0.4953042,-1.5846729,4.657208,-1.400798,6.117109,3.2842047,5.694262,1.2179064,-3.441197,0.24616688,-1.7839504,1.5468218,-2.1324751,0.34780693,-0.017942572,1.3553962,0.39726406,-0.80422103,-0.58134323,-4.8859043,5.6245227,0.3728924,-1.1221694,-0.7315956,0.6028431,0.11318101,-4.4802246,0.6022293,1.2065173,-1.8072064,1.2167586,1.611453,-0.39940146,-2.2809548,2.2115443,-0.0053532505,-1.0269173,-1.1875004,0
10.93873,-0.031534277,-4.793073,2.8679743,5.9889936,16.172611,-12.511224,-0.9989699,-2.9847825,-1.1719582,0.51680803,-1.903637,-5.9487495,-0.69763136,-4.9742174,-3.194238,1.4214528,0.5293465,-5.64068,5.355595,-1.7999771,1.8734131,-3.886023,-10.002545,1.2772918,-3.8209717,-3.2509134,4.2166324,-2.8283029,1.7072425,0.23179248,-6.7593856,-5.195702,0.93035567,4.852914,0.009883835,-3.8054187,-1.9204738,-2.2516837,-0.10913876,-2.5135972,2.0191724,-0.7424033,-2.2826605,5.806713,6.3529863,-4.773229,2.5377138,2.4581475,-1.9172293,0
6.6876106,-6.984871,0.58044523,10.0355425,-1.0238088,4.407151,-2.2636552,6.0068865,-7.426295,-7.117991,-1.3190016,-4.6157937,-0.57740384,-3.4786012,-0.11156576,-0.15437125,2.1526146,-0.63591427,0.78839195,-0.060257453,1.389908,-2.8838844,-1.9820408,-4.5267572,0.65748596,1.1169863,-0.9232617,-1.3472288,3.3210163,1.1404136,-2.376713,-2.2004037,0.58437866,1.2513361,-2.4517164,3.5248475,0.88120645,0.6990412,0.20394711,2.645806,1.0361421,2.0975542,4.141276,2.851389,-0.75152063,-0.89186496,-1.6167235,-1.0524176,-3.80591,-0.5050306,0
-7.538228,4.4442205,-10.021204,3.7437747,-2.7482154,1.4920356,1.4438257,-0.65348506,-3.8640819,-1.5990915,-6.110415,4.410109,-2.4973326,1.9390112,-5.933411,1.2281672,-6.775647,1.1749321,1.1391132,6.769042,1.5591266,-0.748154,1.9164649,0.40710697,-2.3861268,-1.3593284,-1.740863,-1.1065781,3.1902142,3.8098357,0.19997002,-0.7004853,0.0767696,-1.5122805,2.7167695,-2.5968854,-2.1996274,-3.8200815,1.3546546,4.3484983,2.0044718,2.1855927,-1.7820684,2.4276428,2.3008184,5.356755,-1.3819357,-1.5629696,1.2018168,1.2512294,0
-10.52986,5.458053,14.823348,0.15158023,-20.444912,-3.146786,-8.009609,2.7351038,-12.180139,29.246061,10.058554,-3.0955684,6.9415913,-8.776037,3.491017,8.644747,-7.664459,-7.03028,-16.396248,-7.3456516,4.0896916,9.924386,-13.520425,6.8633027,1.3795844,-0.8413607,-5.934792,4.454211,-3.5656726,10.92177,25.21562,-2.4989796,-4.5126915,-0.4735258,-5.9038544,-9.300843,-3.9833972,-0.72542423,3.1902802,3.98657,6.737341,-5.541355,1.2476512,2.1081653,5.995958,-8.319286,-0.74845105,3.3737535,-4.46298,3.220082,0
6.914741,-5.1943626,-5.0321007,9.690215,3.1726642,-1.2415543,0.66963977,0.21879987,2.2900772,1.3993123,8.754826,-0.9282678,-1.7911757,-6.1640873,3.084464,3.7403355,-3.171986,4.9994783,-1.3428662,-4.9086785,3.1351497,-4.1493015,0.03585877,-0.93409175,-3.411548,1.0816412,0.5323664,-0.2754739,5.6163607,-1.0244029,2.985727,1.5563176,-0.8957702,-1.9372994,-0.93705755,-3.8477802,-0.667495,-4.6251736,0.23811843,0.6442636,-1.6382728,-2.5850427,3.0460203,3.386891,3.6914625,1.247765,2.3311236,-1.3226492,0.41993338,3.0995138,0
-13.537908,-8.091341,-15.639371,-5.95446,-0.8759423,1.2598879,-0.18896583,3.9053628,1.831256,-0.67464435,-2.4471526,-3.2495635,-5.1904306,-0.7789281,3.8630817,3.3191686,-1.023475,1.7393054,4.2754493,2.325125,-1.3402693,0.9342834,-1.3729002,0.95304054,-1.5172007,-0.7596199,-1.2343506,-0.76266855,2.4871817,0.4618664,-0.02457722,-1.2902361,2.1719725,0.29964256,-1.9435028,-2.965116,1.6979582,-2.800674,0.78772837,0.6874914,-4.218752,-0.4822452,0.015732955,2.5443175,0.68475276,2.5942607,1.5731319,-1.5028807,0.9476868,-0.47936958,0
9.042099,4.2683773,4.5309997,3.966733,-4.863466,-4.1850624,-0.26426178,9.866915,-0.79540855,10.5602045,1.9845263,-3.3964949,-7.838815,9.085761,3.4812262,-11.940262,-0.7159726,11.32212,2.389612,-1.1790855,0.7592706,-12.090966,-11.686957,2.1411827,-3.3075151,1.5425261,2.2587063,0.66996497,3.9304419,1.9524587,-0.7225508,3.231547,-0.13959438,-7.0783215,-2.122878,1.0826162,-8.802417,1.161812,0.3546481,0.76389587,4.68793,0.47623622,4.0458775,3.9321902,-0.046243697,1.4381624,2.374373,1.3781353,-2.3451245,-1.7009561,0
-6.5033474,-5.6716394,-2.346866,6.787475,5.235135,6.004555,2.2344575,4.1367917,1.4409527,3.7645595,0.70385236,1.7193881,-0.91599023,-1.9302504,-8.592689,0.636269,1.8911802,-0.17683034,8.436397,0.5213766,-2.4308968,0.55454177,-4.9940615,2.7184758,-0.13174717,5.081358,-2.3711889,-0.26598415,2.2670202,2.1292076,2.1323333,1.758067,-0.4461025,1.3808479,-0.528781,1.0180752,-0.42387,-1.6042252,0.14898904,-3.8849487,3.7264683,-1.504936,2.9324477,-5.5409474,-0.106399,-2.0422902,0.8202736,1.9084837,1.6262702,-1.9693338,0
-7.851582,-8.329882,5.2971015,-10.097127,3.7087853,7.120721,17.508015,0.59356517,7.790917,6.1492314,-0.63649946,4.129163,-1.8327019,6.1542387,18.766321,-9.259241,-5.012079,3.99334,-5.5820894,-2.0856676,-7.4466558,5.3281164,-6.2364182,7.7179084,11.544608,8.21689,-2.822864,11.934607,-2.2071927,-7.720085,7.056882,7.3885355,-2.8299417,-6.8052278,10.17435,1.2510206,2.7945662,0.76994944,1.0110784,-5.762023,4.0797796,0.30378932,-5.1946464,1.0022571,1.0379287,1.1525038,1.3005322,-7.774481,2.9886644,4.608374,0
-2.1919584,9.709678,-7.4936094,-2.586718,-9.7616825,-1.2931457,-0.42516792,2.0082834,3.2223191,-2.622076,-6.870896,6.9059505,-7.0299797,10.866808,-8.348798,4.9978213,-6.0705643,-0.057242393,-3.1685925,-5.9520516,-2.854005,2.6556692,4.171232,-0.34814143,-1.1230243,-3.4190285,1.3971648,-0.76713073,-0.9642608,2.0920582,-6.211812,1.4946219,-0.9684345,-4.488617,0.86057985,-1.4186779,-6.555643,4.638545,2.9804232,-2.7467804,3.1051157,0.63565856,2.0108366,-1.5564686,2.974639,1.255619,-0.23895131,-7.972445,-3.042297,0.9546332,0
-10.265132,24.82469,-0.7442325,-3.4106598,-13.981399,0.5389083,-0.97418666,1.5825655,4.304401,-17.92598,9.040508,0.94951165,8.1742735,-2.4771085,-0.43266356,-8.604595,-6.7105117,3.141988,-8.83881,-6.150594,8.804502,6.115742,0.2848681,-3.1141815,2.3256607,4.9800777,-5.285481,4.3261833,0.35430476,2.6851084,-5.9682274,2.2118096,1.4388521,1.9058751,6.439607,-5.550851,-2.1697133,-0.27699488,6.1210284,-1.3244432,-0.86515605,-4.497195,-0.3638467,-6.1512685,-5.945663,8.300049,-6.4728546,6.614169,-0.88252765,-3.0642242,0
-7.84747,13.477286,-4.7760434,8.635503,2.578043,-6.279344,-1.0087221,-2.9229832,-6.1806073,-1.8328019,-1.1170143,-5.1210656,5.189043,-0.8672524,3.036774,-1.6712836,2.1462011,-5.450899,4.0038767,-1.5465152,-2.8620043,0.22272415,0.0838304,0.1854493,2.9849434,-1.4812592,2.3106918,1.6495316,1.3784058,2.716,0.22233653,-0.67188567,1.8758849,-1.457951,0.32893336,-1.3010155,4.2137265,1.0125781,-2.47567,-1.5745006,2.725041,-2.568377,-1.9369899,0.6667825,1.678062,3.6503713,-4.3008986,1.7310177,-1.6045297,2.2970126,1
13.069583,-3.875678,-4.447851,1.6084787,2.2859604,3.2016015,3.4316196,-3.5125828,-4.011163,-5.0667944,1.0613416,1.8573871,3.5601423,-2.221377,-7.8544297,1.2018943,-4.853689,-3.7069721,6.0936966,4.416432,0.0745917,-3.4681764,-9.855075,3.3294115,3.415598,-1.2899809,2.0213177,2.4514446,-3.3466353,0.6441959,1.6677125,3.5539443,-6.155327,6.086396,-1.4746476,-2.979229,2.6584768,2.7123501,-3.274386,0.92487633,-1.5075212,1.5420932,0.4334785,0.68564045,-2.715611,-1.9182961,-3.2013476,2.765702,-4.0084033,-3.7538087,1
8.457466,3.5656004,-2.9933822,-3.8683696,12.574166,-7.2410264,-0.46490416,-0.9898148,-8.373121,-4.138261,2.565552,6.544843,-4.7686334,1.9185308,-0.8545582,1.9672347,-1.2089256,-5.075086,3.9971342,-0.94727135,-2.849834,-0.5529592,-2.477772,2.2514164,-1.9108441,-4.7256227,-1.4770373,-4.364895,-1.6138204,-1.1358994,-1.1308243,-4.3270416,-3.6207502,-0.58502275,-4.0311613,-1.1525085,-3.0786293,-0.9260399,0.14975402,-2.074442,-1.6024421,-1.3133405,-1.8640949,1.6660215,2.5679452,0.04352113,-2.6533532,-1.0717674,-2.3434365,-1.4343456,1
-0.6670387,-4.481906,-5.102197,-12.836868,-4.0029936,1.6156193,-9.711768,-2.3950408,1.2492944,-3.8191252,2.7670472,5.882719,16.055798,12.461238,17.484713,6.8728504,-6.71154,-1.1324097,2.8748598,9.482928,2.0355842,-6.381783,5.350605,1.5429722,-7.226619,1.639744,-6.40836,-1.8433678,7.4538465,6.7402697,-3.6560705,10.532377,-1.2563318,0.6606739,-1.7384775,-7.538603,-0.2885421,3.8396251,7.764211,9.41741,-2.749493,-2.4867737,2.900465,-2.906238,9.989662,-9.257365,-3.2365348,-0.8505965,5.9495792,0.4410939,1
-11.529569,-11.2216015,2.0626664,-9.888841,-9.29137,-5.162297,-6.8977947,-1.3313078,5.231735,-2.7309525,-4.411139,7.647538,7.244915,0.00126005,2.4437025,3.827789,10.780183,1.7153571,3.8102536,1.3765198,-3.1402714,1.5613056,3.2504933,-4.541032,0.80863863,-8.564939,12.542901,3.654056,-5.7502937,0.9791377,-3.422629,-2.8471546,-1.2505901,4.991224,-6.322114,-1.2438571,-5.6304317,-6.959815,-1.166724,-4.4715075,0.06961532,-1.5985138,7.4220786,6.4812737,-1.5649154,-3.2802267,-4.774459,0.78769195,4.258742,0.3785841,1
24.522636,1.1570383,-4.7023396,-8.302292,4.3146195,3.7137017,4.5941544,4.649218,-0.8807998,9.231518,3.7878823,3.049732,-0.5658643,-1.4754616,0.85817575,0.45157212,-3.007332,-6.165152,-5.0465894,3.8931797,7.492581,0.21523763,5.992745,9.430351,8.899765,-6.220532,9.322224,12.945943,-2.2954035,-2.6344194,-4.452686,3.0459375,1.2305355,4.1617117,-0.6231699,-6.7869997,5.038647,2.5971913,4.929123,2.1366637,-9.050215,2.5424118,6.318813,6.4661736,-1.5254872,5.2063737,-7.8451977,-6.9466767,4.9904795,1.0821999,1
-12.53773,-12.2767315,1.1609269,4.014426,1.5546052,-10.560462,-9.476736,-5.1774597,6.0032454,-2.796296,2.3476155,4.0588603,2.3000436,7.899419,-2.1651015,-7.249536,-0.61140704,-4.2174306,0.8561883,0.61326474,-5.985995,5.363239,6.4017825,-0.0104913,-3.458731,-3.5328126,6.824647,3.8716254,0.55961406,-4.489063,2.9343913,-2.87799,-1.7325889,5.509925,2.602211,-0.90010613,-0.76814073,6.781773,-5.7906566,0.69724923,3.8491986,-0.13847175,-4.0630746,-1.3050035,0.8054983,-0.27022764,-2.4261396,3.266595,0.39588752,2.8917665,1
